Description,total_revenue,revenue_pct,cum_revenue_pct,total_transactions,days_since_last_sale,is_churned,segment,enhanced_segment
wrap summer rose design,42.84,0.00020921788970595148,99.95681424827355,5,,,Weak,Weak
hypochondriac pill stress ball,42.64,0.00020824114885765105,99.9570224894224,9,399.0,1.0,Churned,Churned
new baroque b'fly necklace black,42.5,0.00020755743026384073,99.95723004685266,4,399.0,1.0,Churned,Churned
party pizza dish green white spot,42.3,0.0002065806894155403,99.95743662754208,15,,,Weak,Weak
amber bertie mobile phone charm,42.1,0.00020560394856723987,99.95764223149065,5,146.0,1.0,Churned,Churned
black flock gold candle,42.08,0.00020550627448240983,99.95784773776514,6,725.0,1.0,Churned,Churned
wrap  vintage doiley,42.0,0.00020511557814308965,99.95805285334328,2,,,Weak,Weak
gold cosmetics bag with butterfly,42.0,0.00020511557814308965,99.95825796892142,11,360.0,1.0,Churned,Churned
blue/nat shell necklace w pendant,41.650000000000006,0.00020340628165856393,99.95846137520307,4,297.0,1.0,Churned,Churned
black new baroque flock box,41.65,0.0002034062816585639,99.95866478148473,4,388.0,1.0,Churned,Churned
fire polished glass neckl silver,41.65,0.0002034062816585639,99.95886818776638,3,523.0,1.0,Churned,Churned
paper lantern 5 point star moon 30,41.5,0.0002026737260223386,99.9590708614924,5,2.0,0.0,Weak,Weak
set 4 easter decoupage oval boxes,41.300000000000004,0.0002016969851740382,99.95927255847758,7,626.0,1.0,Churned,Churned
"flower fairy mug+coaster,lavender",41.25,0.0002014527999619631,99.95947401127754,8,382.0,1.0,Churned,Churned
cream bunny easter egg basket,41.25,0.0002014527999619631,99.95967546407749,3,9.0,0.0,Weak,Weak
glass bead hoop earrings green,41.17,0.00020106210362264292,99.95987652618112,12,13.0,0.0,Weak,Weak
black drop earrings w long beads,41.019999999999996,0.00020032954798641754,99.9600768557291,14,0.0,0.0,Weak,Weak
black drop earrings w long beads,41.019999999999996,0.00020032954798641754,99.9600768557291,14,38.0,0.0,Weak,At Risk
glow in the dark shot glasses,41.01,0.00020028071094400256,99.96027713644004,3,437.0,1.0,Churned,Churned
pair pink/black coathangers,40.95,0.00019998768868951245,99.96047712412873,7,383.0,1.0,Churned,Churned
cannabis leaf bead curtain,40.8,0.0001992551330532871,99.96067637926178,3,108.0,1.0,Churned,Churned
miniture antique rose hook ivory,40.8,0.0001992551330532871,99.96087563439484,4,,,Weak,Weak
white foxglove artiifcial flower,40.8,0.0001992551330532871,99.9610748895279,3,672.0,1.0,Churned,Churned
polkadot pens,40.8,0.0001992551330532871,99.96127414466095,1,,,Weak,Weak
wine bottle dressing dark blue,40.519999999999996,0.00019788769586566646,99.96147203235681,27,171.0,1.0,Churned,Churned
pale pink/amethyst stone necklace,40.47,0.00019764351065359138,99.96166967586747,3,227.0,1.0,Churned,Churned
silver/nat shell necklace w pendant,40.34,0.00019700862910219613,99.96186668449657,7,8.0,0.0,Weak,Weak
magic slate leap frog,40.32,0.0001969109550173661,99.96206359545158,2,,,Weak,Weak
magic slate go to the fair,40.32,0.0001969109550173661,99.9622605064066,2,,,Weak,Weak
round blue clock with sucker,40.09,0.00019578770304182062,99.96245629410963,10,,,Weak,Weak
jazz hearts spiral notepad,39.949999999999996,0.00019510398444801027,99.96265139809408,12,682.0,1.0,Churned,Churned
rococo wall miror,39.9,0.0001948597992359352,99.96284625789332,1,,,Weak,Weak
wine bottle dressing lt.blue,39.87,0.0001947132881086901,99.96304097118143,25,233.0,1.0,Churned,Churned
hardman mug 3 assorted,39.81,0.00019442026585419998,99.96323539144728,14,50.0,0.0,Weak,At Risk
teatime round cake tins,39.8,0.00019437142881178498,99.9634297628761,1,737.0,1.0,Churned,Churned
"cat bowl, enamel , cream colour",39.0,0.00019046446541858326,99.96362022734152,2,,,Weak,Weak
cognac aux oeufs metal 1 hook,38.75,0.00018924353935820772,99.96380947088088,11,413.0,1.0,Churned,Churned
folkart zinc clip on angel wings,38.379999999999995,0.0001874365687888519,99.96399690744967,11,442.0,1.0,Churned,Churned
red stone/crystal earrings,38.31,0.00018709470949194678,99.96418400215916,8,10.0,0.0,Weak,Weak
glass bead hoop earrings montana,38.28,0.00018694819836470174,99.96437095035752,10,13.0,0.0,Weak,Weak
diamante necklace black,37.620000000000005,0.00018372495356531034,99.96455467531108,4,22.0,0.0,Weak,Weak
s/4 black disco partition panel,37.620000000000005,0.00018372495356531034,99.96473840026464,2,58.0,0.0,Weak,At Risk
fire polished glass bracelet red,37.61,0.0001836761165228953,99.96492207638116,5,3.0,0.0,Weak,Weak
yellow birds felt des foodcover,37.5,0.00018313890905633006,99.96510521529021,5,675.0,1.0,Churned,Churned
glass wine glass decorations,37.5,0.00018313890905633006,99.96528835419926,9,583.0,1.0,Churned,Churned
pasta enamel/brass container,37.5,0.00018313890905633006,99.96547149310831,8,569.0,1.0,Churned,Churned
paper lantern 9 point holly star 40,37.5,0.00018313890905633006,99.96565463201736,3,3.0,0.0,Weak,Weak
red peony photo frame,37.2,0.00018167379778387944,99.96583630581515,5,599.0,1.0,Churned,Churned
pink bertie mobile phone charm,37.14,0.0001813807755293893,99.96601768659067,5,361.0,1.0,Churned,Churned
"greeting card, the black cat",37.04,0.00018089240510523908,99.96619857899579,17,550.0,1.0,Churned,Churned
spherical ivory candle,36.96,0.0001805017087659189,99.96637908070456,13,470.0,1.0,Churned,Churned
the king gift bag 25x24x12cm,36.96,0.0001805017087659189,99.96655958241332,13,11.0,0.0,Weak,Weak
money box first aid design,36.78,0.00017962264200244854,99.96673920505533,11,,,Weak,Weak
origami opium incense cones,36.599999999999994,0.00017874357523897812,99.96691794863057,6,476.0,1.0,Churned,Churned
rose pendant triple shell necklace,36.33,0.00017742497509377255,99.96709537360566,5,144.0,1.0,Churned,Churned
"letter ""f"" bling key ring",36.28,0.00017718078988169747,99.96727255439554,27,1.0,0.0,Weak,Weak
tiny crystals bracelet black,35.870000000000005,0.0001751784711426816,99.96744773286667,8,533.0,1.0,Churned,Churned
set of 4 pastel stacking mugs,35.7,0.00017434824142162624,99.96762208110809,7,617.0,1.0,Churned,Churned
fire polished glass neckl gold,35.7,0.00017434824142162624,99.9677964293495,4,358.0,1.0,Churned,Churned
light topaz teal/aqua col necklace,35.63,0.0001740063821247211,99.96797043573163,7,101.0,1.0,Churned,Churned
green crystal drop earrings,35.33,0.00017254127085227042,99.96814297700249,7,15.0,0.0,Weak,Weak
blue/green shell necklace w pendant,35.26,0.00017219941155536525,99.96831517641404,5,361.0,1.0,Churned,Churned
"retro pill box , revolutionary",35.14,0.00017161336704638502,99.96848678978108,11,11.0,0.0,Weak,Weak
blue hanging gingham easter hen,34.86,0.00017024592985876444,99.96865703571095,17,226.0,1.0,Churned,Churned
miso pretty  gum,34.82,0.00017005058168910434,99.96882708629263,30,412.0,1.0,Churned,Churned
leaves magnetic  shopping list,34.8,0.00016995290760427428,99.96899703920023,2,,,Weak,Weak
blue baby boy's memory box,34.75,0.0001697087223921992,99.96916674792263,4,579.0,1.0,Churned,Churned
crochet poodle keyring,34.65,0.00016922035196804895,99.96933596827459,3,512.0,1.0,Churned,Churned
lily brooch white/silver colour,34.65,0.00016922035196804895,99.96950518862656,3,204.0,1.0,Churned,Churned
small folkart christmas tree dec,34.62,0.0001690738408408039,99.9696742624674,4,574.0,1.0,Churned,Churned
"dog bowl, enamel , cream colour",34.0,0.00016604594421107258,99.9698403084116,2,,,Weak,Weak
m/colour pom-pom curtain,34.0,0.00016604594421107258,99.97000635435582,4,301.0,1.0,Churned,Churned
frying pan pink retrospot,33.97,0.0001658994330838275,99.9701722537889,3,,,Weak,Weak
pink vintage victorian choker,33.75,0.00016482501815069705,99.97033707880705,2,427.0,1.0,Churned,Churned
flower blue clock with sucker,33.64,0.00016428781068413183,99.97050136661774,8,,,Weak,Weak
dolly girl mini rucksack,33.2,0.0001621389808178709,99.97066350559855,2,,,Weak,Weak
set of 3 rabbit egg easter,33.15,0.00016189479560579575,99.97082540039416,16,531.0,1.0,Churned,Churned
montana diamond cluster earrings,33.0,0.00016116223996957046,99.97098656263414,7,15.0,0.0,Weak,Weak
boxed glass ashtray,32.589999999999996,0.00015915992123055457,99.97114572255536,13,217.0,1.0,Churned,Churned
embroidered reindeer decoration,32.25,0.00015749946178844385,99.97130322201716,8,716.0,1.0,Churned,Churned
"letter ""o"" bling key ring",31.419999999999998,0.00015344598726799708,99.97145666800442,18,2.0,0.0,Weak,Weak
beaded crystal heart pink\on stick,31.299999999999997,0.0001528599427590168,99.97160952794718,11,0.0,0.0,Weak,Weak
set 10 cards cheerful robin 17065,31.200000000000003,0.00015237157233486662,99.97176189951952,10,8.0,0.0,Weak,Weak
set 12 colour pencils doiley,31.200000000000003,0.00015237157233486662,99.97191427109186,3,,,Weak,Weak
multicolour crusoe check lampshade,30.66,0.00014973437204445544,99.9720640054639,17,491.0,1.0,Churned,Churned
wooden heart christmas scandispot,30.6,0.00014944134978996532,99.9722134468137,1,,,Weak,Weak
baking mould chocolate cup cakes,30.6,0.00014944134978996532,99.97236288816349,2,,,Weak,Weak
baking mould cupcake chocolate,30.6,0.00014944134978996532,99.97251232951328,1,,,Weak,Weak
set of 4 napkin charms instument,30.6,0.00014944134978996532,99.97266177086307,2,,,Weak,Weak
electronic talking breath-a-loser,30.47,0.00014880646823857004,99.9728105773313,5,428.0,1.0,Churned,Churned
blue/yellow flower design big mug,30.419999999999998,0.00014856228302649493,99.97295913961433,17,18.0,0.0,Weak,Weak
pink hanging gingham easter hen,30.240000000000002,0.00014768321626302457,99.9731068228306,15,226.0,1.0,Churned,Churned
baroque butterfly earrings crystal,30.23,0.00014763437922060953,99.97325445720982,8,49.0,0.0,Weak,At Risk
assorted fragrance bath confetti,30.16,0.0001472925199237044,99.97340174972975,9,679.0,1.0,Churned,Churned
blue/yellow ceramic candle holder,30.08,0.0001469018235843842,99.97354865155333,8,143.0,1.0,Churned,Churned
drawer knob acrylic edwardian green,30.0,0.00014651112724506406,99.97369516268057,1,,,Weak,Weak
drawer knob acrylic edwardian pink,30.0,0.00014651112724506406,99.97384167380781,1,,,Weak,Weak
drawerknob acrylic edwardian purple,30.0,0.00014651112724506406,99.97398818493505,1,,,Weak,Weak
waveline surf ironing board cover,30.0,0.00014651112724506406,99.9741346960623,6,375.0,1.0,Churned,Churned
enamel jug pantry,30.0,0.00014651112724506406,99.97428120718953,2,,,Weak,Weak
enamel bowl pantry,30.0,0.00014651112724506406,99.97442771831678,2,,,Weak,Weak
tin can pocket money design,30.0,0.00014651112724506406,99.97457422944402,2,,,Weak,Weak
drawer knob acrylic edwardian clear,30.0,0.00014651112724506406,99.97472074057126,1,,,Weak,Weak
gift bag large 50's christmas,30.0,0.00014651112724506406,99.9748672516985,2,,,Weak,Weak
tin can housekeeping design,30.0,0.00014651112724506406,99.97501376282574,2,,,Weak,Weak
butterfly cushion cover,30.0,0.00014651112724506406,99.97516027395298,2,0.0,0.0,Weak,Weak
diamante necklace green,29.98,0.000146413453160234,99.97530668740615,3,6.0,0.0,Weak,Weak
french style wire door cabinet,29.95,0.00014626694203298893,99.97545295434819,1,737.0,1.0,Churned,Churned
camouflage backpack on wheels,29.849999999999998,0.0001457785716088387,99.97559873291979,2,730.0,1.0,Churned,Churned
dotcomgiftshop tea towel,29.81,0.00014558322343917864,99.97574431614323,3,162.0,1.0,Churned,Churned
"tray for tv dinner , dolly girl",29.700000000000003,0.00014504601597261342,99.97588936215921,1,,,Weak,Weak
"tray for tv dinner ,spaceboy",29.700000000000003,0.00014504601597261342,99.97603440817518,1,,,Weak,Weak
"wall art,only one person",29.700000000000003,0.00014504601597261342,99.97617945419115,1,,,Weak,Weak
dusty pink christmas tree 60cm,29.500000000000004,0.00014406927512431299,99.97632352346628,3,18.0,0.0,Weak,Weak
blue netting storage hanger,29.25,0.00014284834906393745,99.97646637181533,9,68.0,1.0,Churned,Churned
"letter ""v"" bling key ring",28.98,0.00014152974891873187,99.97660790156425,24,3.0,0.0,Weak,Weak
4 festive green dinner candles,28.93,0.00014128556370665677,99.97674918712795,3,,,Weak,Weak
pink/green flower design big mug,28.86,0.0001409437044097516,99.97689013083236,20,4.0,0.0,Weak,Weak
lilac gauze butterfly lampshade,28.56,0.00013947859313730098,99.9770296094255,18,76.0,1.0,Churned,Churned
pack of 12 doiley tissues,28.08,0.00013713441510137994,99.9771667438406,2,,,Weak,Weak
blue organdy round lampshade w bea,28.05,0.0001369879039741349,99.97730373174457,13,16.0,0.0,Weak,Weak
sandalwood incense in tin,27.71,0.00013532744453202415,99.9774390591891,8,698.0,1.0,Churned,Churned
set 10 xmas cards & badges 17070,27.39,0.0001337646591747435,99.97757282384826,6,10.0,0.0,Weak,Weak
set 10 cards out of order 17216,27.39,0.0001337646591747435,99.97770658850743,9,1.0,0.0,Weak,Weak
knitted pom pom hot water bottle,27.21,0.0001328855924112731,99.97783947409984,4,644.0,1.0,Churned,Churned
knitted pom pom hot water bottle,27.21,0.0001328855924112731,99.97783947409984,4,682.0,1.0,Churned,Churned
set/6 green spring  paper plate,27.2,0.00013283675536885807,99.97797231085521,7,535.0,1.0,Churned,Churned
blue baby boy's photo album,27.14,0.00013254373311436795,99.97810485458832,1,682.0,1.0,Churned,Churned
blue drop earrings w bead cluster,27.04,0.0001320553626902177,99.97823690995101,7,283.0,1.0,Churned,Churned
high resolution image,27.0,0.00013186001452055764,99.97836876996553,3,23.0,0.0,Weak,Weak
assorted coloured circle mobile,26.88,0.00013127397001157738,99.97850004393554,7,,,Weak,Weak
origami sandlewood incense in tube,26.7,0.000130394903248107,99.97863043883879,5,476.0,1.0,Churned,Churned
glass bead hoop earrings black,26.52,0.00012951583648463663,99.97875995467528,6,101.0,1.0,Churned,Churned
baroque butterfly earrings montana,26.5,0.00012941816239980656,99.97888937283768,7,185.0,1.0,Churned,Churned
3 piece jigsaw toadstools,26.4,0.00012892979197565635,99.97901830262965,2,1.0,0.0,Weak,Weak
silver heart compact mirror,26.25,0.00012819723633943102,99.97914649986599,4,642.0,1.0,Churned,Churned
set 10 cards wishing tree 17116,26.19,0.0001279042140849409,99.97927440408007,7,0.0,0.0,Weak,Weak
amber 3 bead drop earrings,26.16,0.00012775770295769584,99.97940216178303,9,2.0,0.0,Weak,Weak
green/blue flower design big mug,26.06,0.00012726933253354563,99.97952943111557,12,85.0,1.0,Churned,Churned
pearl and cherry quartz braclet,25.67,0.0001253646878793598,99.97965479580344,6,6.0,0.0,Weak,Weak
*usb office mirror ball,25.590000000000003,0.00012497399154003965,99.97977976979499,3,356.0,1.0,Churned,Churned
"organiser wood, antique white",25.5,0.00012453445815830444,99.97990430425314,2,241.0,1.0,Churned,Churned
green pendant shell necklace,25.45,0.00012429027294622933,99.98002859452609,4,356.0,1.0,Churned,Churned
camouflage dog collar,25.44,0.00012424143590381432,99.98015283596199,2,352.0,1.0,Churned,Churned
"letter ""y"" bling key ring",25.339999999999996,0.00012375306547966408,99.98027658902747,10,2.0,0.0,Weak,Weak
cracked glaze earrings brown,25.28,0.00012346004322517397,99.9804000490707,10,0.0,0.0,Weak,Weak
pink/white christmas tree 30cm,25.28,0.00012346004322517397,99.98052350911392,7,98.0,1.0,Churned,Churned
cracked glaze earrings ivory,25.23,0.00012321585801309886,99.98064672497193,10,62.0,1.0,Churned,Churned
green leaves and beads phone charm,25.04,0.00012228795420721344,99.98076901292615,6,71.0,1.0,Churned,Churned
"gumball coathook., black & white",25.0,0.00012209260603755336,99.98089110553218,4,212.0,1.0,Churned,Churned
ivory pantry hanging lamp,25.0,0.00012209260603755336,99.98101319813821,1,1.0,0.0,Weak,Weak
bell heart antique gold,24.96,0.00012189725786789329,99.98113509539608,1,,,Weak,Weak
set 10 cards perfect post 17090,24.900000000000002,0.00012160423561340317,99.9812566996317,7,20.0,0.0,Weak,Weak
set of 4 knick knack tins  doiley,24.9,0.00012160423561340315,99.98137830386732,1,,,Weak,Weak
crochet lilac/red bear keyring,24.75,0.00012087167997717784,99.9814991755473,5,13.0,0.0,Weak,Weak
blue tinsel garland,24.7,0.00012062749476510273,99.98161980304207,12,375.0,1.0,Churned,Churned
wood xmas tree 9 fig shelves,24.65,0.00012038330955302762,99.98174018635162,4,413.0,1.0,Churned,Churned
spots on red bookcover tape,24.36,0.00011896703532299201,99.98185915338694,18,32.0,0.0,Weak,At Risk
pink rabbit sitting easter,24.18,0.00011808796855952163,99.9819772413555,5,674.0,1.0,Churned,Churned
brown dog cannister w bone,23.8,0.00011623216094775081,99.98209347351644,3,662.0,1.0,Churned,Churned
blue leaves and beads phone charm,23.759999999999998,0.00011603681277809072,99.98220951032923,6,364.0,1.0,Churned,Churned
origami sandlewood incense cones,23.699999999999996,0.00011574379052360057,99.98232525411976,4,476.0,1.0,Churned,Churned
amber crystal drop earrings,23.61,0.00011530425714186541,99.9824405583769,8,84.0,1.0,Churned,Churned
dots ironing board cover,23.4,0.00011427867925114995,99.98255483705614,11,539.0,1.0,Churned,Churned
cannister vintage leaf design,23.4,0.00011427867925114995,99.98266911573539,2,,,Weak,Weak
set 10 card christmas welcome 17112,23.28,0.00011369263474216971,99.98278280837013,6,9.0,0.0,Weak,Weak
storage tin vintage doiley,23.13,0.00011296007910594437,99.98289576844924,2,,,Weak,Weak
zinc plant pot holder,23.12,0.00011291124206352937,99.98300867969131,1,,,Weak,Weak
carousel placemats,23.060000000000002,0.00011261821980903925,99.98312129791111,3,1.0,0.0,Weak,Weak
necklace+bracelet set pink blossom,22.91,0.0001118856641728139,99.98323318357528,3,530.0,1.0,Churned,Churned
