StockCode,Description,total_revenue,total_quantity_sold,total_transactions,Revenue_per_Transaction,first_sale_date,last_sale_date,product_lifetime_days,Lifetime_Tier,days_since_last_sale,Activity_Status,is_churned,Churn_Status,segment,Revenue_Tier
,porcelain hanging bell large,70.5,38,10,7.05,2010-03-26 14:16:00,2010-11-29 09:46:00,247,Medium,10,Active,0,Active,Weak,Low
,french blue metal door sign 7,70.08,49,14,5.005714285714285,2010-11-14 15:17:00,2010-12-09 14:09:00,24,Short,0,Active,0,Active,Weak,Low
47343A,fuschia flower purse with beads,70.03,47,11,6.366363636363636,2009-12-17 15:44:00,2010-12-05 14:17:00,352,Medium,4,Active,0,Active,Weak,Low
90214R,"letter ""r"" bling key ring",69.97,55,28,2.4989285714285714,2009-12-06 14:54:00,2010-12-07 18:36:00,366,Medium,2,Active,0,Active,Weak,Low
gift_0001_80,dotcomgiftshop gift voucher £80.00,69.56,1,1,69.56,2009-12-14 17:57:00,2009-12-14 17:57:00,0,Short,360,Inactive,1,Churned,Churned,Low
,cream c/cover w yellow/green flower,69.5,10,3,23.166666666666668,2009-12-06 11:58:00,2010-01-07 11:47:00,31,Short,336,Inactive,1,Churned,Churned,Low
72140F,happy anniversary candle letters,69.18,175,14,4.941428571428572,2009-12-01 13:47:00,2010-11-24 14:39:00,358,Medium,15,Active,0,Active,Weak,Low
,mirrored wall art ladies,68.75999999999999,38,14,4.911428571428571,2009-12-08 15:49:00,2010-11-14 15:23:00,340,Medium,25,Active,0,Active,Weak,Low
,multicolour polkadot plate,68.4,684,1,68.4,2010-09-27 16:30:00,2010-09-27 16:30:00,0,Short,73,Inactive,1,Churned,Churned,Low
90024C,new baroque b'fly necklace green,68.16,8,8,8.52,2009-12-03 13:49:00,2010-12-01 17:06:00,363,Medium,8,Active,0,Active,Weak,Low
90177D,drop diamante earrings purple,68.14999999999999,23,13,5.2423076923076914,2009-12-10 18:43:00,2010-12-09 14:09:00,363,Medium,0,Active,0,Active,Weak,Low
90018C,silver black orbit drop earrings,68.11,16,11,6.191818181818181,2009-12-14 17:16:00,2010-10-22 15:57:00,311,Medium,48,At Risk,0,Active,At Risk,Low
84857A,silver monte carlo handbag,68.0,8,3,22.666666666666668,2010-02-03 12:21:00,2010-05-21 11:33:00,106,Medium,202,Inactive,1,Churned,Churned,Low
90039C,fire polished glass bracelet black,67.98,18,7,9.711428571428572,2009-12-10 09:49:00,2010-12-06 10:08:00,361,Medium,3,Active,0,Active,Weak,Low
,crochet white rabbit keyring,67.89,37,9,7.543333333333333,2009-12-08 17:44:00,2010-11-30 12:29:00,356,Medium,9,Active,0,Active,Weak,Low
,tree of noah festive scented candle,67.8,57,11,6.163636363636363,2009-12-04 17:18:00,2009-12-22 09:52:00,17,Short,352,Inactive,1,Churned,Churned,Low
90002E,flower burst silver ring green,67.77,18,11,6.16090909090909,2009-12-02 13:57:00,2010-08-18 16:21:00,259,Medium,113,Inactive,1,Churned,Churned,Low
84864A,pink paisley photo album,67.71000000000001,7,4,16.927500000000002,2010-02-08 16:06:00,2010-08-19 15:13:00,191,Medium,112,Inactive,1,Churned,Churned,Low
90189A,silver 2 strand necklace-leaf charm,67.64,9,6,11.273333333333333,2010-01-18 13:24:00,2010-11-11 12:06:00,296,Medium,28,Active,0,Active,Weak,Low
84415B,blue flock cushion cover,67.5,18,5,13.5,2009-12-03 12:44:00,2010-12-08 13:23:00,370,Medium,1,Active,0,Active,Weak,Low
84926B,scotts roses tile coaster,67.5,54,10,6.75,2009-12-02 11:18:00,2010-04-18 13:12:00,137,Medium,235,Inactive,1,Churned,Churned,Low
,silver flowr pink shell necklace,67.5,9,5,13.5,2010-01-31 15:17:00,2010-11-11 12:06:00,283,Medium,28,Active,0,Active,Weak,Low
,ruby glass cluster necklace,67.5,9,4,16.875,2009-12-10 19:35:00,2010-11-23 11:26:00,347,Medium,16,Active,0,Active,Weak,Low
47504J,english rose set/3 garden tools,67.25,5,4,16.8125,2009-12-03 14:39:00,2009-12-16 17:58:00,13,Short,358,Inactive,1,Churned,Churned,Low
,15 pink fluffy chicks in box,67.01,22,16,4.188125,2010-02-03 17:04:00,2010-06-25 16:22:00,141,Medium,167,Inactive,1,Churned,Churned,Low
90059D,diamante hair grip pack/2 peridot,66.97999999999999,40,22,3.044545454545454,2009-12-03 14:39:00,2010-12-08 14:25:00,369,Medium,1,Active,0,Active,Weak,Low
90165A,pink rosebud pearl earrings,66.51,26,12,5.5425,2009-12-07 18:02:00,2010-10-12 13:19:00,308,Medium,58,At Risk,0,Active,At Risk,Low
,occasions gift card assortment,66.0,120,1,66.0,2009-12-10 15:45:00,2009-12-10 15:45:00,0,Short,364,Inactive,1,Churned,Churned,Low
,large fibre optic christmas tree,65.76,21,11,5.9781818181818185,2009-12-01 13:29:00,2009-12-22 14:31:00,21,Short,352,Inactive,1,Churned,Churned,Low
90030C,brown kukui coconut seed necklace,65.54,11,6,10.923333333333334,2009-12-09 09:51:00,2010-12-09 14:09:00,365,Medium,0,Active,0,Active,Weak,Low
gift_0001_40,dotcomgiftshop gift voucher £40.00,65.39,2,2,32.695,2010-08-10 12:08:00,2010-10-21 18:01:00,72,Short,49,At Risk,0,Active,At Risk,Low
,large zinc/glass candleholder,65.23,27,9,7.247777777777778,2009-12-11 16:48:00,2010-05-06 11:30:00,145,Medium,217,Inactive,1,Churned,Churned,Low
84705A,english rose photo frame,65.10000000000001,14,7,9.3,2009-12-02 15:04:00,2010-04-07 15:02:00,125,Medium,246,Inactive,1,Churned,Churned,Low
,felt farm animal sheep,65.06,46,15,4.3373333333333335,2010-01-21 09:30:00,2010-05-09 12:30:00,108,Medium,214,Inactive,1,Churned,Churned,Low
90130A,white stone/crystal earrings,65.01,22,10,6.501,2009-12-18 17:15:00,2010-11-09 12:06:00,325,Medium,30,Active,0,Active,Weak,Low
,set/6 green spring paper cups,64.85000000000001,92,16,4.0531250000000005,2010-01-15 15:05:00,2010-12-06 12:41:00,324,Medium,3,Active,0,Active,Weak,Low
16020C,clear stationery box set,64.6,76,22,2.936363636363636,2009-12-07 13:24:00,2010-11-08 12:28:00,335,Medium,31,At Risk,0,Active,At Risk,Low
90181A,amber glass/shell/pearl necklace,64.6,7,7,9.228571428571428,2010-01-26 17:51:00,2010-11-05 11:58:00,282,Medium,34,At Risk,0,Active,At Risk,Low
DCGS0069,ooh la la dogs collar,64.52,4,4,16.13,2010-03-15 09:28:00,2010-10-20 15:56:00,219,Medium,50,At Risk,0,Active,At Risk,Low
35910A,multicolour easter rabbit,64.35,33,9,7.1499999999999995,2009-12-13 13:27:00,2010-08-05 13:31:00,235,Medium,126,Inactive,1,Churned,Churned,Low
,knitted rabbit doll,64.35,39,10,6.435,2009-12-07 15:28:00,2010-12-03 12:01:00,360,Medium,6,Active,0,Active,Weak,Low
,metal base for candles,63.9,167,11,5.809090909090909,2009-12-09 10:41:00,2010-12-08 15:17:00,364,Medium,1,Active,0,Active,Weak,Low
90037A,tiny crystal bracelet red,63.83,25,11,5.802727272727273,2009-12-14 17:57:00,2010-11-22 13:59:00,342,Medium,17,Active,0,Active,Weak,Low
,multicolour glass plate,63.800000000000004,116,16,3.9875000000000003,2009-12-02 09:35:00,2010-10-05 13:12:00,307,Medium,65,Inactive,1,Churned,Churned,Low
85018A,s/6 paper boxes romantic images,63.75,15,10,6.375,2009-12-16 12:06:00,2010-08-13 14:20:00,240,Medium,118,Inactive,1,Churned,Churned,Low
,cream and pink flowers pony,63.75,17,10,6.375,2009-12-13 13:31:00,2010-12-05 12:43:00,356,Medium,4,Active,0,Active,Weak,Low
,filigree diamante chain,63.75,5,3,21.25,2009-12-17 15:26:00,2010-05-04 10:10:00,137,Medium,219,Inactive,1,Churned,Churned,Low
85018B,s/6 paper boxes blossom images,63.75,15,10,6.375,2009-12-16 12:06:00,2010-11-03 13:47:00,322,Medium,36,At Risk,0,Active,At Risk,Low
,blue tiled set of 3 drawers,63.75,5,1,63.75,2010-01-14 15:47:00,2010-01-14 15:47:00,0,Short,329,Inactive,1,Churned,Churned,Low
84968B,set of 16 vintage ivory cutlery,63.739999999999995,4,4,15.934999999999999,2010-08-06 17:39:00,2010-11-01 09:13:00,86,Short,38,At Risk,0,Active,At Risk,Low
,vintage keepsake box beauty girl,63.5,10,4,15.875,2009-12-02 14:55:00,2010-01-28 13:27:00,56,Short,315,Inactive,1,Churned,Churned,Low
,"cat food container , vintage",63.499999999999986,10,3,21.16666666666666,2010-10-18 11:28:00,2010-11-10 10:00:00,22,Short,29,Active,0,Active,Weak,Low
35916C,pink felt hanging heart w flower,63.15,53,24,2.63125,2009-12-01 09:57:00,2010-12-09 14:09:00,373,Medium,0,Active,0,Active,Weak,Low
,"wrap , summer rose design",63.0,150,6,10.5,2010-09-07 10:59:00,2010-11-23 10:41:00,76,Short,16,Active,0,Active,Weak,Low
,small folding scissor(pointed edge),62.75,251,16,3.921875,2010-03-19 14:02:00,2010-12-09 14:10:00,265,Medium,0,Active,0,Active,Weak,Low
84529B,blue knitted kid's rucksack,62.35,13,5,12.47,2010-02-14 15:30:00,2010-04-23 16:16:00,68,Short,230,Inactive,1,Churned,Churned,Low
47369A,pink green embroidery cosmetic bag,61.97,19,8,7.74625,2010-03-08 08:33:00,2010-12-06 14:31:00,273,Medium,3,Active,0,Active,Weak,Low
84450B,pink/yellow rabbit sat easter,61.92,88,29,2.1351724137931036,2010-02-08 17:12:00,2010-04-01 15:04:00,51,Short,252,Inactive,1,Churned,Churned,Low
,red spotty passport cover,61.76,15,14,4.411428571428571,2009-12-02 14:36:00,2010-02-03 17:04:00,63,Short,309,Inactive,1,Churned,Churned,Low
72369A,pink clear glass candle plate,61.37,37,9,6.818888888888889,2009-12-03 10:17:00,2010-11-05 11:58:00,337,Medium,34,At Risk,0,Active,At Risk,Low
,geranium folkart heart decoration,61.25,49,13,4.711538461538462,2009-12-09 14:25:00,2010-03-21 16:13:00,102,Medium,263,Inactive,1,Churned,Churned,Low
,wooden star christmas scandispot,61.2,72,2,30.6,2010-08-18 11:38:00,2010-09-16 10:19:00,28,Short,84,Inactive,1,Churned,Churned,Low
,feltcraft hairbands pink + white,61.199999999999996,72,6,10.2,2010-03-10 11:46:00,2010-04-08 09:56:00,28,Short,245,Inactive,1,Churned,Churned,Low
62043B,blue check bag w handle 34x20cm,61.05,37,5,12.209999999999999,2010-04-30 15:39:00,2010-07-29 17:30:00,90,Short,133,Inactive,1,Churned,Churned,Low
,light decoration battery operated,60.90000000000001,29,4,15.225000000000003,2009-12-07 12:42:00,2010-11-03 14:15:00,331,Medium,36,At Risk,0,Active,At Risk,Low
,edwardian drop earrings jet black,60.9,16,15,4.06,2009-12-04 09:43:00,2010-12-07 15:28:00,368,Medium,2,Active,0,Active,Weak,Low
,ruby glass cluster earrings,60.67,48,43,1.4109302325581397,2009-12-02 14:36:00,2010-12-07 15:28:00,370,Medium,2,Active,0,Active,Weak,Low
,magic slate dinosaur,60.480000000000004,144,3,20.16,2010-05-04 10:13:00,2010-07-08 14:06:00,65,Short,154,Inactive,1,Churned,Churned,Low
84984B,red peony des c/cover,60.45,13,6,10.075000000000001,2010-01-08 16:29:00,2010-02-05 14:14:00,27,Short,307,Inactive,1,Churned,Churned,Low
,pink sweetie necklace,60.42,8,6,10.07,2009-12-13 12:31:00,2010-12-06 09:58:00,357,Medium,3,Active,0,Active,Weak,Low
,tin can biscuits design,60.0,48,4,15.0,2010-04-20 10:19:00,2010-06-29 15:28:00,70,Short,163,Inactive,1,Churned,Churned,Low
84875A,pink square compact mirror,60.0,16,12,5.0,2009-12-02 15:51:00,2010-11-30 14:21:00,362,Medium,9,Active,0,Active,Weak,Low
,daisy ring,59.65,47,27,2.2092592592592593,2009-12-01 14:28:00,2010-03-12 11:19:00,100,Short,272,Inactive,1,Churned,Churned,Low
gift_0001_70,dotcomgiftshop gift voucher £70.00,59.57,1,1,59.57,2010-06-14 11:24:00,2010-06-14 11:24:00,0,Short,178,Inactive,1,Churned,Churned,Low
44241C,blue butterfly on spring,59.5,70,8,7.4375,2010-01-25 15:36:00,2010-08-04 13:42:00,190,Medium,127,Inactive,1,Churned,Churned,Low
,pink crochet cat with scarf,59.5,14,11,5.409090909090909,2009-12-01 10:59:00,2010-03-26 13:57:00,115,Medium,258,Inactive,1,Churned,Churned,Low
84575A,pink dog cannister,59.5,10,9,6.611111111111111,2010-02-21 15:47:00,2010-11-28 14:57:00,279,Medium,11,Active,0,Active,Weak,Low
90060D,fire polished glass neckl bronze,59.5,10,6,9.916666666666666,2009-12-06 13:40:00,2010-12-06 12:47:00,364,Medium,3,Active,0,Active,Weak,Low
90026D,glass bead hoop necklace amethyst,59.5,7,5,11.9,2010-06-07 13:02:00,2010-11-14 14:57:00,160,Medium,25,Active,0,Active,Weak,Low
90001D,antique olive green flower earrings,59.47,14,7,8.495714285714286,2009-12-06 11:58:00,2010-12-06 09:58:00,364,Medium,3,Active,0,Active,Weak,Low
,vintage bead filled pink cushion,59.400000000000006,12,5,11.88,2010-01-05 12:06:00,2010-08-04 14:41:00,211,Medium,127,Inactive,1,Churned,Churned,Low
,childrens circus parade mug,59.400000000000006,36,3,19.8,2010-11-23 17:53:00,2010-11-30 09:46:00,6,Short,9,Active,0,Active,Weak,Low
,round food container s/5 retrospot,59.400000000000006,36,3,19.8,2010-01-12 17:24:00,2010-01-14 10:56:00,1,Short,329,Inactive,1,Churned,Churned,Low
35001B,hand open shape black,59.330000000000005,17,6,9.888333333333334,2009-12-17 13:35:00,2010-03-16 11:14:00,88,Short,268,Inactive,1,Churned,Churned,Low
35909B,pink flowers rabbit easter,59.32,24,8,7.415,2009-12-06 13:53:00,2010-11-07 16:03:00,336,Medium,32,At Risk,0,Active,At Risk,Low
90210C,red   acrylic faceted bangle,59.01,20,5,11.802,2009-12-04 16:37:00,2010-12-07 15:28:00,367,Medium,2,Active,0,Active,Weak,Low
,cherry blossom purse,59.00000000000001,20,8,7.375000000000001,2009-12-17 15:41:00,2010-10-10 12:09:00,296,Medium,60,At Risk,0,Active,At Risk,Low
,crochet rose des clothes hanger,59.0,20,6,9.833333333333334,2009-12-06 11:13:00,2010-11-16 16:46:00,345,Medium,23,Active,0,Active,Weak,Low
47369B,blue green embroidery cosmetic bag,59.0,20,8,7.375,2009-12-13 13:17:00,2010-12-05 14:17:00,357,Medium,4,Active,0,Active,Weak,Low
,calendar family favorites,59.0,20,4,14.75,2010-09-26 10:53:00,2010-10-08 13:59:00,12,Short,62,Inactive,1,Churned,Churned,Low
90162D,ant silver purple boudicca ring,59.0,20,10,5.9,2010-01-24 12:15:00,2010-12-05 11:03:00,314,Medium,4,Active,0,Active,Weak,Low
,daisy hair comb,58.65,23,14,4.189285714285714,2009-12-09 09:51:00,2010-12-07 18:36:00,363,Medium,2,Active,0,Active,Weak,Low
81985A,"icon alarm clock,fuschia  pin up",58.65,23,7,8.378571428571428,2009-12-07 13:59:00,2010-08-22 11:45:00,257,Medium,109,Inactive,1,Churned,Churned,Low
85023C,pink large jeweled photoframe,58.64999999999999,23,11,5.331818181818181,2010-01-18 14:23:00,2010-06-06 13:22:00,138,Medium,186,Inactive,1,Churned,Churned,Low
84984A,green peony des c/cover,58.370000000000005,11,5,11.674000000000001,2010-01-08 16:29:00,2010-01-28 15:43:00,19,Short,315,Inactive,1,Churned,Churned,Low
35816B,"acrylic jewel angel,blue",58.07,139,3,19.356666666666666,2009-12-16 11:57:00,2010-05-14 12:00:00,149,Medium,209,Inactive,1,Churned,Churned,Low
18094C,white/blue rect ceramic oil burner,58.05,33,13,4.4653846153846155,2009-12-02 14:43:00,2010-02-08 13:11:00,67,Short,304,Inactive,1,Churned,Churned,Low
17129C,sky blue colour glass gems in bag,57.98,86,11,5.2709090909090905,2009-12-09 15:03:00,2010-05-04 10:47:00,145,Medium,219,Inactive,1,Churned,Churned,Low
,herb marker mint,57.480000000000004,76,21,2.7371428571428575,2010-11-22 12:53:00,2010-12-09 14:09:00,17,Short,0,Active,0,Active,Weak,Low
35821B,"jewelled decoration,blue",57.0,150,3,19.0,2009-12-10 08:29:00,2010-04-08 16:49:00,119,Medium,245,Inactive,1,Churned,Churned,Low
35913B,white/pink chick easter decoration,56.91,64,11,5.173636363636363,2010-01-07 12:22:00,2010-11-07 16:03:00,304,Medium,32,At Risk,0,Active,At Risk,Low
72771B,burg flock gold cup/candle,56.9,117,8,7.1125,2009-12-10 09:49:00,2009-12-15 18:33:00,5,Short,359,Inactive,1,Churned,Churned,Low
,black sil't squ candle plate,56.7,27,7,8.1,2009-12-01 11:21:00,2010-11-07 17:40:00,341,Medium,32,At Risk,0,Active,At Risk,Low
47518F,icon placemat pop art elvis,56.52,80,10,5.652,2009-12-01 14:45:00,2010-10-28 14:15:00,330,Medium,42,At Risk,0,Active,At Risk,Low
90214G,"letter ""g"" bling key ring",56.38,44,21,2.684761904761905,2009-12-13 13:03:00,2010-12-07 18:36:00,359,Medium,2,Active,0,Active,Weak,Low
84415A,pink flock suede cushion cover,56.25,15,4,14.0625,2009-12-08 11:52:00,2010-09-27 12:45:00,293,Medium,73,Inactive,1,Churned,Churned,Low
85023A,crystal large jewelled photo frame,56.099999999999994,22,10,5.609999999999999,2009-12-04 15:16:00,2010-04-19 17:11:00,136,Medium,234,Inactive,1,Churned,Churned,Low
90067A,pink vintage victorian earrings,56.09,19,9,6.232222222222223,2009-12-01 11:37:00,2010-08-18 17:43:00,260,Medium,113,Inactive,1,Churned,Churned,Low
85179C,pink bitty light chain,55.839999999999996,10,4,13.959999999999999,2009-12-03 10:26:00,2010-11-29 10:57:00,361,Medium,10,Active,0,Active,Weak,Low
,pink/purple circle curtain,55.800000000000004,12,6,9.3,2010-01-24 11:03:00,2010-08-08 14:51:00,196,Medium,123,Inactive,1,Churned,Churned,Low
,padded red heart decoration,55.76,113,22,2.5345454545454547,2009-12-02 15:15:00,2010-09-26 15:07:00,297,Medium,74,Inactive,1,Churned,Churned,Low
71495B,cd wall tidy red flowers,55.56,143,11,5.050909090909091,2010-01-28 12:42:00,2010-12-08 13:53:00,314,Medium,1,Active,0,Active,Weak,Low
,asstd col butterfly/crystal w/chime,55.06,38,12,4.588333333333334,2010-02-18 13:29:00,2010-11-28 15:09:00,283,Medium,11,Active,0,Active,Weak,Low
,vintage enamel & crystal necklace,55.01,11,9,6.112222222222222,2009-12-17 19:33:00,2010-11-17 17:08:00,334,Medium,22,Active,0,Active,Weak,Low
,welcome metal sign,55.0,44,8,6.875,2009-12-02 15:04:00,2009-12-14 11:24:00,11,Short,360,Inactive,1,Churned,Churned,Low
35916A,yellow felt hanging heart w flower,54.60999999999999,48,17,3.21235294117647,2009-12-07 17:56:00,2010-12-06 16:57:00,363,Medium,3,Active,0,Active,Weak,Low
,montana diamond cluster necklace,54.519999999999996,6,5,10.904,2010-03-07 15:34:00,2010-11-14 14:57:00,251,Medium,25,Active,0,Active,Weak,Low
,porcelain cherub bell large,54.449999999999996,33,9,6.05,2010-03-19 13:53:00,2010-11-29 16:45:00,255,Medium,10,Active,0,Active,Weak,Low
35912B,white/pink chick decoration,54.32,36,10,5.432,2010-01-07 12:22:00,2010-11-25 14:40:00,322,Medium,14,Active,0,Active,Weak,Low
,party pizza dish blue white spot,54.28,53,17,3.192941176470588,2009-12-03 12:31:00,2010-04-21 10:58:00,138,Medium,232,Inactive,1,Churned,Churned,Low
17084J,love potion masala incense,53.76,256,13,4.135384615384615,2009-12-01 13:31:00,2010-12-07 14:30:00,371,Medium,2,Active,0,Active,Weak,Low
84251G,"greeting card, overcrowded pool.",53.709999999999994,203,39,1.3771794871794871,2009-12-01 14:28:00,2010-12-08 14:25:00,371,Medium,1,Active,0,Active,Weak,Low
90176C,diamante necklace,53.68,7,4,13.42,2009-12-14 18:37:00,2010-10-25 11:54:00,314,Medium,45,At Risk,0,Active,At Risk,Low
90059E,diamante hair grip pack/2 ruby,53.58,32,20,2.679,2009-12-09 09:42:00,2010-12-06 16:57:00,362,Medium,3,Active,0,Active,Weak,Low
90037C,tiny crystal bracelet blue,53.56,21,8,6.695,2009-12-14 17:57:00,2010-10-19 11:10:00,308,Medium,51,At Risk,0,Active,At Risk,Low
,pink crystal guitar phone charm,53.55,63,8,6.69375,2009-12-01 12:56:00,2010-06-07 16:39:00,188,Medium,185,Inactive,1,Churned,Churned,Low
,birdcage decoration magic garden,53.55,21,3,17.849999999999998,2009-12-10 17:27:00,2010-01-07 13:56:00,27,Short,336,Inactive,1,Churned,Churned,Low
37491D,purple/blue ceramic candle holder,53.4,22,11,4.8545454545454545,2010-01-27 17:56:00,2010-11-15 17:04:00,291,Medium,24,Active,0,Active,Weak,Low
90176A,classic diamante necklace jet,53.4,7,5,10.68,2009-12-03 14:39:00,2010-09-09 15:49:00,280,Medium,91,Inactive,1,Churned,Churned,Low
,little green monster soft toy,53.25,23,12,4.4375,2009-12-13 11:34:00,2010-12-03 17:28:00,355,Medium,6,Active,0,Active,Weak,Low
46115B,green pop art mao cushion cover,53.2,280,21,2.5333333333333337,2010-05-11 15:03:00,2010-12-06 14:36:00,208,Medium,3,Active,0,Active,Weak,Low
,zinc heart lattice charger small,53.100000000000016,18,4,13.275000000000004,2009-12-10 20:22:00,2010-06-17 12:17:00,188,Medium,175,Inactive,1,Churned,Churned,Low
84899E,yellow + brown bear felt purse kit,52.65,39,15,3.51,2009-12-01 09:46:00,2010-02-02 14:22:00,63,Short,310,Inactive,1,Churned,Churned,Low
,pink/white glass demi choker,52.64,7,4,13.16,2010-02-16 13:49:00,2010-11-22 11:37:00,278,Medium,17,Active,0,Active,Weak,Low
,french blue metal door sign 9,52.56,36,14,3.7542857142857144,2010-11-15 16:22:00,2010-12-07 15:28:00,21,Short,2,Active,0,Active,Weak,Low
84845C,carnation square handy tin,52.5,42,14,3.75,2009-12-06 13:10:00,2010-08-18 16:39:00,255,Medium,113,Inactive,1,Churned,Churned,Low
90214B,"letter ""b"" bling key ring",52.21,43,21,2.486190476190476,2009-12-09 15:03:00,2010-12-08 12:08:00,363,Medium,1,Active,0,Active,Weak,Low
,opulent velvet candle in box,52.2,29,7,7.457142857142857,2009-12-01 10:59:00,2009-12-22 15:10:00,21,Short,352,Inactive,1,Churned,Churned,Low
84292B,blue col metal folding chair,51.8,8,5,10.36,2010-01-04 14:00:00,2010-04-29 15:34:00,115,Medium,224,Inactive,1,Churned,Churned,Low
84510C,set of 4 polkadot coasters,51.36,30,13,3.9507692307692306,2010-09-28 17:47:00,2010-12-09 16:27:00,71,Short,0,Active,0,Active,Weak,Low
,french blue metal door sign 8,51.33,36,12,4.2775,2010-11-12 09:18:00,2010-12-07 15:34:00,25,Short,2,Active,0,Active,Weak,Low
DCGS0004,haynes camper shoulder bag,51.31,3,3,17.103333333333335,2009-12-03 14:39:00,2010-10-19 11:10:00,319,Medium,51,At Risk,0,Active,At Risk,Low
84845D,geranium square handy tin,51.25,41,11,4.659090909090909,2009-12-06 13:10:00,2010-10-21 16:30:00,319,Medium,49,At Risk,0,Active,At Risk,Low
gift_0001_10,dotcomgiftshop gift voucher £10.00,51.239999999999995,6,6,8.54,2009-12-18 17:06:00,2010-11-08 15:02:00,324,Medium,31,At Risk,0,Active,At Risk,Low
